x=[ 0.5  0.5] y=[ 0.5  0.5] a=0.0058823529411764705 target value=1.25
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
x=[ 0.51058818  0.32983991] y=[ 0.50831576  0.32756748] a=0.2856710358328347 target value=0.0023703536257677627
x=[ 0.51467816  0.33392988] y=[ 0.51695058  0.33620231] a=0.2856710358328347 target value=0.00926439608150531
